ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma_de_Venda,Região
50513,2023-01-15,São Paulo,iPhone 14,5500.0,1,Cliente_4384,5500.0,Presencial,Sudeste
65733,2023-01-15,São Paulo,iPhone 14,5500.0,1,Cliente_12530,5500.0,Presencial,Sudeste
49136,2023-01-15,São Paulo,"Monitor 27""",1200.0,5,Cliente_23674,6000.0,Presencial,Sudeste
8016,2023-01-16,São Paulo,Cabo HDMI,40.0,2,Cliente_7990,80.0,Presencial,Sudeste
67443,2023-01-16,São Paulo,Cabo HDMI,40.0,2,Cliente_25168,80.0,Presencial,Sudeste
4632,2023-01-16,São Paulo,Mouse Gamer,120.0,1,Cliente_18811,120.0,Presencial,Sudeste
5463,2023-01-16,São Paulo,Mouse Gamer,120.0,1,Cliente_11128,120.0,Presencial,Sudeste
43318,2023-01-16,São Paulo,Mouse Gamer,120.0,1,Cliente_12981,120.0,Presencial,Sudeste
60193,2023-01-16,São Paulo,Mouse Gamer,120.0,1,Cliente_12262,120.0,Presencial,Sudeste
10620,2023-01-16,São Paulo,Mouse Gamer,120.0,2,Cliente_11608,240.0,Presencial,Sudeste
93364,2023-01-16,São Paulo,Teclado Mecânico,250.0,1,Cliente_1354,250.0,Presencial,Sudeste
24341,2023-01-16,São Paulo,Teclado Mecânico,250.0,2,Cliente_8841,500.0,Presencial,Sudeste
8467,2023-01-16,São Paulo,"Monitor 27""",1200.0,1,Cliente_26851,1200.0,Presencial,Sudeste
29195,2023-01-16,São Paulo,"Monitor 27""",1200.0,1,Cliente_11491,1200.0,Presencial,Sudeste
35643,2023-01-16,São Paulo,"Monitor 27""",1200.0,1,Cliente_25502,1200.0,Presencial,Sudeste
96361,2023-01-16,São Paulo,"Monitor 27""",1200.0,1,Cliente_17326,1200.0,Presencial,Sudeste
22000,2023-01-16,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21703,2200.0,Presencial,Sudeste
56236,2023-01-16,São Paulo,Notebook HP,3200.0,1,Cliente_25120,3200.0,Presencial,Sudeste
12875,2023-01-16,São Paulo,Notebook Dell,3500.0,1,Cliente_11968,3500.0,Presencial,Sudeste
18850,2023-01-16,São Paulo,Notebook Dell,3500.0,1,Cliente_15038,3500.0,Presencial,Sudeste
48777,2023-01-16,São Paulo,Notebook Dell,3500.0,1,Cliente_13279,3500.0,Presencial,Sudeste
67662,2023-01-16,São Paulo,Notebook Dell,3500.0,1,Cliente_26297,3500.0,Presencial,Sudeste
8528,2023-01-16,São Paulo,Smartphone Samsung,2200.0,2,Cliente_17150,4400.0,Presencial,Sudeste
98965,2023-01-16,São Paulo,iPhone 14,5500.0,1,Cliente_24784,5500.0,Presencial,Sudeste
88809,2023-01-16,São Paulo,Smartphone Samsung,2200.0,5,Cliente_23211,11000.0,Presencial,Sudeste
467,2023-01-17,São Paulo,Cabo HDMI,40.0,1,Cliente_20160,40.0,Presencial,Sudeste
5447,2023-01-17,São Paulo,Cabo HDMI,40.0,1,Cliente_11474,40.0,Presencial,Sudeste
31814,2023-01-17,São Paulo,Cabo HDMI,40.0,1,Cliente_21502,40.0,Presencial,Sudeste
18633,2023-01-17,São Paulo,Cabo HDMI,40.0,2,Cliente_13743,80.0,Presencial,Sudeste
47421,2023-01-17,São Paulo,Mouse Gamer,120.0,1,Cliente_1896,120.0,Presencial,Sudeste
75066,2023-01-17,São Paulo,Mouse Gamer,120.0,1,Cliente_20836,120.0,Presencial,Sudeste
31764,2023-01-17,São Paulo,Mouse Gamer,120.0,2,Cliente_4620,240.0,Presencial,Sudeste
75938,2023-01-17,São Paulo,Mouse Gamer,120.0,2,Cliente_9039,240.0,Presencial,Sudeste
11231,2023-01-17,São Paulo,Teclado Mecânico,250.0,1,Cliente_6634,250.0,Presencial,Sudeste
85575,2023-01-17,São Paulo,Teclado Mecânico,250.0,2,Cliente_20909,500.0,Presencial,Sudeste
90454,2023-01-17,São Paulo,Teclado Mecânico,250.0,2,Cliente_24278,500.0,Presencial,Sudeste
2326,2023-01-17,São Paulo,"Monitor 27""",1200.0,1,Cliente_23527,1200.0,Presencial,Sudeste
37682,2023-01-17,São Paulo,Smartphone Samsung,2200.0,1,Cliente_25596,2200.0,Presencial,Sudeste
76767,2023-01-17,São Paulo,Smartphone Samsung,2200.0,1,Cliente_22672,2200.0,Presencial,Sudeste
95764,2023-01-17,São Paulo,Teclado Mecânico,250.0,10,Cliente_6352,2500.0,Presencial,Sudeste
6455,2023-01-17,São Paulo,Notebook HP,3200.0,1,Cliente_20396,3200.0,Presencial,Sudeste
15717,2023-01-17,São Paulo,Notebook Dell,3500.0,1,Cliente_2290,3500.0,Presencial,Sudeste
22563,2023-01-17,São Paulo,Smartphone Samsung,2200.0,2,Cliente_7956,4400.0,Presencial,Sudeste
737,2023-01-17,São Paulo,iPhone 14,5500.0,1,Cliente_13320,5500.0,Presencial,Sudeste
13642,2023-01-17,São Paulo,iPhone 14,5500.0,1,Cliente_22121,5500.0,Presencial,Sudeste
58067,2023-01-17,São Paulo,Notebook HP,3200.0,2,Cliente_7474,6400.0,Presencial,Sudeste
12556,2023-01-17,São Paulo,Notebook Dell,3500.0,2,Cliente_17164,7000.0,Presencial,Sudeste
20889,2023-01-18,São Paulo,Cabo HDMI,40.0,1,Cliente_6522,40.0,Presencial,Sudeste
56846,2023-01-18,São Paulo,Cabo HDMI,40.0,1,Cliente_10910,40.0,Presencial,Sudeste
68847,2023-01-18,São Paulo,Mouse Gamer,120.0,1,Cliente_14080,120.0,Presencial,Sudeste
10628,2023-01-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_23123,250.0,Presencial,Sudeste
40717,2023-01-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_19104,250.0,Presencial,Sudeste
57869,2023-01-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_24805,250.0,Presencial,Sudeste
76105,2023-01-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_27267,250.0,Presencial,Sudeste
29622,2023-01-18,São Paulo,Teclado Mecânico,250.0,2,Cliente_6951,500.0,Presencial,Sudeste
13697,2023-01-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_1919,1200.0,Presencial,Sudeste
22637,2023-01-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_22958,1200.0,Presencial,Sudeste
73035,2023-01-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_20815,1200.0,Presencial,Sudeste
18800,2023-01-18,São Paulo,Smartphone Samsung,2200.0,1,Cliente_8853,2200.0,Presencial,Sudeste
32330,2023-01-18,São Paulo,Smartphone Samsung,2200.0,1,Cliente_11223,2200.0,Presencial,Sudeste
41015,2023-01-18,São Paulo,Notebook HP,3200.0,1,Cliente_8288,3200.0,Presencial,Sudeste
63995,2023-01-18,São Paulo,Notebook HP,3200.0,1,Cliente_11945,3200.0,Presencial,Sudeste
88550,2023-01-18,São Paulo,Notebook HP,3200.0,1,Cliente_8082,3200.0,Presencial,Sudeste
45811,2023-01-18,São Paulo,Notebook Dell,3500.0,1,Cliente_5594,3500.0,Presencial,Sudeste
995,2023-01-18,São Paulo,iPhone 14,5500.0,1,Cliente_17772,5500.0,Presencial,Sudeste
41702,2023-01-18,São Paulo,iPhone 14,5500.0,1,Cliente_6393,5500.0,Presencial,Sudeste
81542,2023-01-18,São Paulo,iPhone 14,5500.0,1,Cliente_22036,5500.0,Presencial,Sudeste
89334,2023-01-18,São Paulo,iPhone 14,5500.0,1,Cliente_19999,5500.0,Presencial,Sudeste
79532,2023-01-18,São Paulo,Notebook HP,3200.0,2,Cliente_18976,6400.0,Presencial,Sudeste
75282,2023-01-18,São Paulo,Smartphone Samsung,2200.0,3,Cliente_20787,6600.0,Presencial,Sudeste
31554,2023-01-18,São Paulo,iPhone 14,5500.0,3,Cliente_29018,16500.0,Presencial,Sudeste
50248,2023-01-19,São Paulo,Mouse Gamer,120.0,1,Cliente_3733,120.0,Presencial,Sudeste
57734,2023-01-19,São Paulo,Mouse Gamer,120.0,1,Cliente_29370,120.0,Presencial,Sudeste
95133,2023-01-19,São Paulo,Cabo HDMI,40.0,3,Cliente_17421,120.0,Presencial,Sudeste
40783,2023-01-19,São Paulo,Teclado Mecânico,250.0,1,Cliente_3858,250.0,Presencial,Sudeste
36178,2023-01-19,São Paulo,"Monitor 27""",1200.0,1,Cliente_20829,1200.0,Presencial,Sudeste
98968,2023-01-19,São Paulo,"Monitor 27""",1200.0,1,Cliente_14704,1200.0,Presencial,Sudeste
34460,2023-01-19,São Paulo,Smartphone Samsung,2200.0,1,Cliente_19877,2200.0,Presencial,Sudeste
42088,2023-01-19,São Paulo,Smartphone Samsung,2200.0,1,Cliente_25821,2200.0,Presencial,Sudeste
51307,2023-01-19,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21937,2200.0,Presencial,Sudeste
59906,2023-01-19,São Paulo,Smartphone Samsung,2200.0,1,Cliente_25161,2200.0,Presencial,Sudeste
79465,2023-01-19,São Paulo,Smartphone Samsung,2200.0,1,Cliente_10691,2200.0,Presencial,Sudeste
86965,2023-01-19,São Paulo,Notebook HP,3200.0,1,Cliente_20808,3200.0,Presencial,Sudeste
61826,2023-01-19,São Paulo,Notebook Dell,3500.0,1,Cliente_7286,3500.0,Presencial,Sudeste
75394,2023-01-19,São Paulo,Notebook Dell,3500.0,1,Cliente_29640,3500.0,Presencial,Sudeste
43464,2023-01-19,São Paulo,Smartphone Samsung,2200.0,2,Cliente_2197,4400.0,Presencial,Sudeste
53326,2023-01-19,São Paulo,iPhone 14,5500.0,2,Cliente_25856,11000.0,Presencial,Sudeste
76027,2023-01-19,São Paulo,Smartphone Samsung,2200.0,5,Cliente_19187,11000.0,Presencial,Sudeste
39237,2023-01-19,São Paulo,Notebook HP,3200.0,5,Cliente_21210,16000.0,Presencial,Sudeste
32074,2023-01-19,São Paulo,iPhone 14,5500.0,3,Cliente_3326,16500.0,Presencial,Sudeste
44844,2023-01-19,São Paulo,iPhone 14,5500.0,5,Cliente_1362,27500.0,Presencial,Sudeste
10304,2023-01-20,São Paulo,Cabo HDMI,40.0,1,Cliente_18899,40.0,Presencial,Sudeste
16527,2023-01-20,São Paulo,Cabo HDMI,40.0,1,Cliente_8775,40.0,Presencial,Sudeste
28296,2023-01-20,São Paulo,Mouse Gamer,120.0,1,Cliente_27856,120.0,Presencial,Sudeste
56199,2023-01-20,São Paulo,Mouse Gamer,120.0,1,Cliente_8982,120.0,Presencial,Sudeste
32650,2023-01-20,São Paulo,"Monitor 27""",1200.0,1,Cliente_25354,1200.0,Presencial,Sudeste
42548,2023-01-20,São Paulo,"Monitor 27""",1200.0,1,Cliente_6453,1200.0,Presencial,Sudeste
5286,2023-01-20,São Paulo,Smartphone Samsung,2200.0,1,Cliente_14252,2200.0,Presencial,Sudeste
38119,2023-01-20,São Paulo,Smartphone Samsung,2200.0,1,Cliente_10388,2200.0,Presencial,Sudeste
70992,2023-01-20,São Paulo,Smartphone Samsung,2200.0,1,Cliente_8958,2200.0,Presencial,Sudeste
35860,2023-01-20,São Paulo,Notebook HP,3200.0,1,Cliente_24404,3200.0,Presencial,Sudeste
54210,2023-01-20,São Paulo,Notebook HP,3200.0,1,Cliente_9910,3200.0,Presencial,Sudeste
31880,2023-01-20,São Paulo,iPhone 14,5500.0,1,Cliente_22280,5500.0,Presencial,Sudeste
69668,2023-01-20,São Paulo,iPhone 14,5500.0,1,Cliente_2888,5500.0,Presencial,Sudeste
41854,2023-01-20,São Paulo,Notebook Dell,3500.0,5,Cliente_21603,17500.0,Presencial,Sudeste
12383,2023-01-21,São Paulo,Cabo HDMI,40.0,1,Cliente_24688,40.0,Presencial,Sudeste
27374,2023-01-21,São Paulo,Cabo HDMI,40.0,1,Cliente_25708,40.0,Presencial,Sudeste
51706,2023-01-21,São Paulo,Cabo HDMI,40.0,1,Cliente_4816,40.0,Presencial,Sudeste
1068,2023-01-21,São Paulo,Mouse Gamer,120.0,1,Cliente_21445,120.0,Presencial,Sudeste
14539,2023-01-21,São Paulo,Mouse Gamer,120.0,1,Cliente_23105,120.0,Presencial,Sudeste
20202,2023-01-21,São Paulo,Mouse Gamer,120.0,1,Cliente_286,120.0,Presencial,Sudeste
66557,2023-01-21,São Paulo,Mouse Gamer,120.0,1,Cliente_1991,120.0,Presencial,Sudeste
44713,2023-01-21,São Paulo,Teclado Mecânico,250.0,1,Cliente_23692,250.0,Presencial,Sudeste
67319,2023-01-21,São Paulo,Teclado Mecânico,250.0,1,Cliente_772,250.0,Presencial,Sudeste
99114,2023-01-21,São Paulo,Teclado Mecânico,250.0,1,Cliente_23178,250.0,Presencial,Sudeste
44627,2023-01-21,São Paulo,"Monitor 27""",1200.0,1,Cliente_18651,1200.0,Presencial,Sudeste
79877,2023-01-21,São Paulo,"Monitor 27""",1200.0,1,Cliente_1176,1200.0,Presencial,Sudeste
14248,2023-01-21,São Paulo,Smartphone Samsung,2200.0,1,Cliente_23904,2200.0,Presencial,Sudeste
57561,2023-01-21,São Paulo,Smartphone Samsung,2200.0,1,Cliente_9619,2200.0,Presencial,Sudeste
67783,2023-01-21,São Paulo,Notebook HP,3200.0,1,Cliente_19699,3200.0,Presencial,Sudeste
77079,2023-01-21,São Paulo,Notebook HP,3200.0,1,Cliente_26899,3200.0,Presencial,Sudeste
57046,2023-01-21,São Paulo,Notebook Dell,3500.0,1,Cliente_3024,3500.0,Presencial,Sudeste
57730,2023-01-21,São Paulo,Notebook Dell,3500.0,1,Cliente_16717,3500.0,Presencial,Sudeste
33384,2023-01-21,São Paulo,iPhone 14,5500.0,1,Cliente_28135,5500.0,Presencial,Sudeste
48058,2023-01-21,São Paulo,iPhone 14,5500.0,1,Cliente_13178,5500.0,Presencial,Sudeste
32365,2023-01-21,São Paulo,iPhone 14,5500.0,3,Cliente_18253,16500.0,Presencial,Sudeste
15487,2023-01-22,São Paulo,Cabo HDMI,40.0,1,Cliente_25860,40.0,Presencial,Sudeste
1517,2023-01-22,São Paulo,Mouse Gamer,120.0,1,Cliente_7080,120.0,Presencial,Sudeste
13004,2023-01-22,São Paulo,Mouse Gamer,120.0,1,Cliente_5551,120.0,Presencial,Sudeste
16334,2023-01-22,São Paulo,Mouse Gamer,120.0,1,Cliente_29633,120.0,Presencial,Sudeste
37233,2023-01-22,São Paulo,Cabo HDMI,40.0,5,Cliente_11889,200.0,Presencial,Sudeste
6799,2023-01-22,São Paulo,Teclado Mecânico,250.0,1,Cliente_25615,250.0,Presencial,Sudeste
78602,2023-01-22,São Paulo,Teclado Mecânico,250.0,3,Cliente_18786,750.0,Presencial,Sudeste
17247,2023-01-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_324,2200.0,Presencial,Sudeste
57537,2023-01-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_3568,2200.0,Presencial,Sudeste
86949,2023-01-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_3153,2200.0,Presencial,Sudeste
2213,2023-01-22,São Paulo,Notebook HP,3200.0,1,Cliente_3751,3200.0,Presencial,Sudeste
47062,2023-01-22,São Paulo,Notebook HP,3200.0,1,Cliente_5162,3200.0,Presencial,Sudeste
85338,2023-01-22,São Paulo,Notebook HP,3200.0,1,Cliente_20290,3200.0,Presencial,Sudeste
86884,2023-01-22,São Paulo,Notebook Dell,3500.0,1,Cliente_22436,3500.0,Presencial,Sudeste
34495,2023-01-22,São Paulo,"Monitor 27""",1200.0,3,Cliente_15877,3600.0,Presencial,Sudeste
8554,2023-01-22,São Paulo,Smartphone Samsung,2200.0,2,Cliente_1536,4400.0,Presencial,Sudeste
66975,2023-01-22,São Paulo,iPhone 14,5500.0,1,Cliente_11743,5500.0,Presencial,Sudeste
90224,2023-01-22,São Paulo,iPhone 14,5500.0,1,Cliente_27657,5500.0,Presencial,Sudeste
26446,2023-01-22,São Paulo,Notebook HP,3200.0,3,Cliente_1839,9600.0,Presencial,Sudeste
91262,2023-01-22,São Paulo,Notebook HP,3200.0,3,Cliente_28558,9600.0,Presencial,Sudeste
35438,2023-01-23,São Paulo,Cabo HDMI,40.0,2,Cliente_24874,80.0,Presencial,Sudeste
42843,2023-01-23,São Paulo,Cabo HDMI,40.0,2,Cliente_18866,80.0,Presencial,Sudeste
82228,2023-01-23,São Paulo,Cabo HDMI,40.0,2,Cliente_15401,80.0,Presencial,Sudeste
47771,2023-01-23,São Paulo,Mouse Gamer,120.0,1,Cliente_17103,120.0,Presencial,Sudeste
9083,2023-01-23,São Paulo,Teclado Mecânico,250.0,1,Cliente_21534,250.0,Presencial,Sudeste
16665,2023-01-23,São Paulo,Teclado Mecânico,250.0,1,Cliente_7966,250.0,Presencial,Sudeste
52430,2023-01-23,São Paulo,Teclado Mecânico,250.0,1,Cliente_11990,250.0,Presencial,Sudeste
66069,2023-01-23,São Paulo,Teclado Mecânico,250.0,1,Cliente_29154,250.0,Presencial,Sudeste
86796,2023-01-23,São Paulo,Mouse Gamer,120.0,5,Cliente_3712,600.0,Presencial,Sudeste
99144,2023-01-23,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16364,2200.0,Presencial,Sudeste
38585,2023-01-23,São Paulo,Notebook HP,3200.0,1,Cliente_17628,3200.0,Presencial,Sudeste
39833,2023-01-23,São Paulo,Notebook HP,3200.0,1,Cliente_2427,3200.0,Presencial,Sudeste
4287,2023-01-23,São Paulo,iPhone 14,5500.0,1,Cliente_22063,5500.0,Presencial,Sudeste
88828,2023-01-23,São Paulo,Notebook Dell,3500.0,3,Cliente_22625,10500.0,Presencial,Sudeste
6011,2023-01-24,São Paulo,Cabo HDMI,40.0,1,Cliente_23274,40.0,Presencial,Sudeste
44535,2023-01-24,São Paulo,Cabo HDMI,40.0,1,Cliente_7752,40.0,Presencial,Sudeste
15640,2023-01-24,São Paulo,Mouse Gamer,120.0,1,Cliente_18432,120.0,Presencial,Sudeste
99996,2023-01-24,São Paulo,Mouse Gamer,120.0,2,Cliente_13732,240.0,Presencial,Sudeste
36241,2023-01-24,São Paulo,Teclado Mecânico,250.0,1,Cliente_9057,250.0,Presencial,Sudeste
75069,2023-01-24,São Paulo,Teclado Mecânico,250.0,1,Cliente_14896,250.0,Presencial,Sudeste
81429,2023-01-24,São Paulo,Teclado Mecânico,250.0,1,Cliente_24625,250.0,Presencial,Sudeste
79948,2023-01-24,São Paulo,"Monitor 27""",1200.0,1,Cliente_13679,1200.0,Presencial,Sudeste
99798,2023-01-24,São Paulo,Smartphone Samsung,2200.0,1,Cliente_4808,2200.0,Presencial,Sudeste
60823,2023-01-24,São Paulo,"Monitor 27""",1200.0,2,Cliente_8947,2400.0,Presencial,Sudeste
34141,2023-01-24,São Paulo,Notebook HP,3200.0,1,Cliente_8596,3200.0,Presencial,Sudeste
62877,2023-01-24,São Paulo,Notebook HP,3200.0,1,Cliente_21393,3200.0,Presencial,Sudeste
92539,2023-01-24,São Paulo,Notebook HP,3200.0,1,Cliente_28301,3200.0,Presencial,Sudeste
97102,2023-01-24,São Paulo,Notebook HP,3200.0,1,Cliente_20462,3200.0,Presencial,Sudeste
61949,2023-01-24,São Paulo,Notebook Dell,3500.0,1,Cliente_3965,3500.0,Presencial,Sudeste
78998,2023-01-24,São Paulo,Notebook Dell,3500.0,1,Cliente_19773,3500.0,Presencial,Sudeste
84392,2023-01-24,São Paulo,Notebook Dell,3500.0,1,Cliente_20629,3500.0,Presencial,Sudeste
9476,2023-01-24,São Paulo,Smartphone Samsung,2200.0,2,Cliente_12036,4400.0,Presencial,Sudeste
20046,2023-01-24,São Paulo,iPhone 14,5500.0,1,Cliente_11578,5500.0,Presencial,Sudeste
20615,2023-01-24,São Paulo,iPhone 14,5500.0,1,Cliente_20367,5500.0,Presencial,Sudeste
13174,2023-01-24,São Paulo,"Monitor 27""",1200.0,5,Cliente_6630,6000.0,Presencial,Sudeste
27683,2023-01-24,São Paulo,Smartphone Samsung,2200.0,3,Cliente_7727,6600.0,Presencial,Sudeste
89506,2023-01-24,São Paulo,Notebook HP,3200.0,3,Cliente_1954,9600.0,Presencial,Sudeste
2687,2023-01-25,São Paulo,Mouse Gamer,120.0,1,Cliente_15631,120.0,Presencial,Sudeste
43667,2023-01-25,São Paulo,Mouse Gamer,120.0,1,Cliente_20108,120.0,Presencial,Sudeste
54404,2023-01-25,São Paulo,Mouse Gamer,120.0,1,Cliente_13611,120.0,Presencial,Sudeste
22165,2023-01-25,São Paulo,Teclado Mecânico,250.0,1,Cliente_27982,250.0,Presencial,Sudeste
86260,2023-01-25,São Paulo,Teclado Mecânico,250.0,2,Cliente_15205,500.0,Presencial,Sudeste
74079,2023-01-25,São Paulo,"Monitor 27""",1200.0,1,Cliente_5488,1200.0,Presencial,Sudeste
44011,2023-01-25,São Paulo,Smartphone Samsung,2200.0,1,Cliente_11586,2200.0,Presencial,Sudeste
31435,2023-01-25,São Paulo,Notebook HP,3200.0,1,Cliente_22128,3200.0,Presencial,Sudeste
69818,2023-01-25,São Paulo,Notebook HP,3200.0,1,Cliente_9167,3200.0,Presencial,Sudeste
46642,2023-01-25,São Paulo,Notebook Dell,3500.0,1,Cliente_15488,3500.0,Presencial,Sudeste
83848,2023-01-25,São Paulo,Notebook Dell,3500.0,1,Cliente_3410,3500.0,Presencial,Sudeste
99488,2023-01-25,São Paulo,Smartphone Samsung,2200.0,2,Cliente_5554,4400.0,Presencial,Sudeste
1091,2023-01-25,São Paulo,iPhone 14,5500.0,1,Cliente_21195,5500.0,Presencial,Sudeste
86090,2023-01-25,São Paulo,iPhone 14,5500.0,2,Cliente_21336,11000.0,Presencial,Sudeste
42817,2023-01-26,São Paulo,Cabo HDMI,40.0,1,Cliente_24543,40.0,Presencial,Sudeste
80741,2023-01-26,São Paulo,Cabo HDMI,40.0,1,Cliente_20924,40.0,Presencial,Sudeste
85974,2023-01-26,São Paulo,Cabo HDMI,40.0,1,Cliente_26033,40.0,Presencial,Sudeste
26289,2023-01-26,São Paulo,Mouse Gamer,120.0,1,Cliente_16426,120.0,Presencial,Sudeste
66047,2023-01-26,São Paulo,Mouse Gamer,120.0,1,Cliente_5875,120.0,Presencial,Sudeste
79527,2023-01-26,São Paulo,Mouse Gamer,120.0,1,Cliente_29577,120.0,Presencial,Sudeste
96475,2023-01-26,São Paulo,Mouse Gamer,120.0,1,Cliente_14664,120.0,Presencial,Sudeste
27799,2023-01-26,São Paulo,Mouse Gamer,120.0,2,Cliente_23068,240.0,Presencial,Sudeste
35485,2023-01-26,São Paulo,Teclado Mecânico,250.0,1,Cliente_15102,250.0,Presencial,Sudeste
69146,2023-01-26,São Paulo,Teclado Mecânico,250.0,1,Cliente_27899,250.0,Presencial,Sudeste
97527,2023-01-26,São Paulo,Mouse Gamer,120.0,3,Cliente_18936,360.0,Presencial,Sudeste
14766,2023-01-26,São Paulo,"Monitor 27""",1200.0,1,Cliente_24676,1200.0,Presencial,Sudeste
44757,2023-01-26,São Paulo,"Monitor 27""",1200.0,1,Cliente_2223,1200.0,Presencial,Sudeste
78315,2023-01-26,São Paulo,"Monitor 27""",1200.0,1,Cliente_18871,1200.0,Presencial,Sudeste
90392,2023-01-26,São Paulo,"Monitor 27""",1200.0,1,Cliente_20564,1200.0,Presencial,Sudeste
44563,2023-01-26,São Paulo,Smartphone Samsung,2200.0,1,Cliente_29968,2200.0,Presencial,Sudeste
55554,2023-01-26,São Paulo,Smartphone Samsung,2200.0,1,Cliente_2414,2200.0,Presencial,Sudeste
29520,2023-01-26,São Paulo,"Monitor 27""",1200.0,2,Cliente_8136,2400.0,Presencial,Sudeste
74709,2023-01-26,São Paulo,Notebook Dell,3500.0,1,Cliente_11995,3500.0,Presencial,Sudeste
39682,2023-01-26,São Paulo,Smartphone Samsung,2200.0,2,Cliente_2843,4400.0,Presencial,Sudeste
74179,2023-01-26,São Paulo,Smartphone Samsung,2200.0,2,Cliente_22073,4400.0,Presencial,Sudeste
58358,2023-01-26,São Paulo,iPhone 14,5500.0,1,Cliente_19461,5500.0,Presencial,Sudeste
7479,2023-01-26,São Paulo,Notebook HP,3200.0,2,Cliente_17767,6400.0,Presencial,Sudeste
16816,2023-01-26,São Paulo,Notebook HP,3200.0,3,Cliente_2593,9600.0,Presencial,Sudeste
81359,2023-01-26,São Paulo,Smartphone Samsung,2200.0,5,Cliente_16790,11000.0,Presencial,Sudeste
26521,2023-01-27,São Paulo,Cabo HDMI,40.0,1,Cliente_13475,40.0,Presencial,Sudeste
87925,2023-01-27,São Paulo,Cabo HDMI,40.0,1,Cliente_17205,40.0,Presencial,Sudeste
21179,2023-01-27,São Paulo,Mouse Gamer,120.0,1,Cliente_595,120.0,Presencial,Sudeste
38144,2023-01-27,São Paulo,Cabo HDMI,40.0,3,Cliente_14363,120.0,Presencial,Sudeste
74721,2023-01-27,São Paulo,Mouse Gamer,120.0,1,Cliente_8048,120.0,Presencial,Sudeste
85358,2023-01-27,São Paulo,Mouse Gamer,120.0,1,Cliente_14542,120.0,Presencial,Sudeste
31020,2023-01-27,São Paulo,Teclado Mecânico,250.0,1,Cliente_27869,250.0,Presencial,Sudeste
70655,2023-01-27,São Paulo,Cabo HDMI,40.0,10,Cliente_10101,400.0,Presencial,Sudeste
24923,2023-01-27,São Paulo,"Monitor 27""",1200.0,1,Cliente_24067,1200.0,Presencial,Sudeste
26570,2023-01-27,São Paulo,"Monitor 27""",1200.0,1,Cliente_211,1200.0,Presencial,Sudeste
5877,2023-01-27,São Paulo,Smartphone Samsung,2200.0,1,Cliente_11261,2200.0,Presencial,Sudeste
68372,2023-01-27,São Paulo,Smartphone Samsung,2200.0,1,Cliente_22678,2200.0,Presencial,Sudeste
50811,2023-01-27,São Paulo,Notebook HP,3200.0,1,Cliente_25939,3200.0,Presencial,Sudeste
95708,2023-01-27,São Paulo,Notebook HP,3200.0,1,Cliente_4871,3200.0,Presencial,Sudeste
52949,2023-01-27,São Paulo,Notebook Dell,3500.0,1,Cliente_15725,3500.0,Presencial,Sudeste
63008,2023-01-27,São Paulo,Notebook Dell,3500.0,1,Cliente_22648,3500.0,Presencial,Sudeste
84651,2023-01-27,São Paulo,iPhone 14,5500.0,1,Cliente_27850,5500.0,Presencial,Sudeste
11456,2023-01-27,São Paulo,iPhone 14,5500.0,5,Cliente_185,27500.0,Presencial,Sudeste
22116,2023-01-28,São Paulo,Cabo HDMI,40.0,1,Cliente_1790,40.0,Presencial,Sudeste
50586,2023-01-28,São Paulo,Mouse Gamer,120.0,1,Cliente_16467,120.0,Presencial,Sudeste
84554,2023-01-28,São Paulo,Mouse Gamer,120.0,1,Cliente_20844,120.0,Presencial,Sudeste
86725,2023-01-28,São Paulo,Mouse Gamer,120.0,1,Cliente_25496,120.0,Presencial,Sudeste
74561,2023-01-28,São Paulo,Teclado Mecânico,250.0,1,Cliente_1508,250.0,Presencial,Sudeste
86009,2023-01-28,São Paulo,Teclado Mecânico,250.0,1,Cliente_16611,250.0,Presencial,Sudeste
65247,2023-01-28,São Paulo,"Monitor 27""",1200.0,1,Cliente_29782,1200.0,Presencial,Sudeste
29035,2023-01-28,São Paulo,Smartphone Samsung,2200.0,1,Cliente_15106,2200.0,Presencial,Sudeste
45725,2023-01-28,São Paulo,Smartphone Samsung,2200.0,1,Cliente_10036,2200.0,Presencial,Sudeste
76823,2023-01-28,São Paulo,Smartphone Samsung,2200.0,1,Cliente_8354,2200.0,Presencial,Sudeste
